Male,People 's Republic of China,28,Employed full-time,,,Yes,,Programmer,Perfectly,Employed by a company that performs advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Computer Science,3 to 5 years,"Programmer,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",40,30,0,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Vietnam,21,"Not employed, but looking for work",,,,,,,,Python,Deep learning,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Arxiv,Blogs,College/University,Newsletters,Online courses,Textbook,YouTube Videos",Very useful,Very useful,Not Useful,,,,,Somewhat useful,,,Very useful,,,,Very useful,,,Very useful,"FastML Blog,O'Reilly Data Newsletter,R Bloggers Blog Aggregator",< 1 year,Necessary,Necessary,Necessary,,Nice to have,Necessary,Necessary,Nice to have,Nice to have,Necessary,,,,"Coursera,DataCamp,edX","Basic laptop (Macbook),Laptop + Cloud service (AWS, Azure, GCE ...)",2 - 10 hours,Online Courses and Certifications,No,Bachelor's degree,Computer Science,Less than a year,"DBA/Database Engineer,Programmer,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",40,50,0,10,0,0,"Recommendation Engines,Supervised Machine Learning (Tabular Data)","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Support Vector Machines (SVMs)",High school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company's Web site/job listing page,1-2,,,,,,,,,,,,,,,,
Male,Chile,58,"Not employed, but looking for work",,,,,,,,Hadoop/Hive/Pig,Deep learning,R,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Government website,I collect my own data (e.g. web-scraping),University/Non-profit research group websites,Other","Blogs,College/University,Friends network,Kaggle,Non-Kaggle online communities,Online courses,Personal Projects,Stack Overflow Q&A,Textbook,YouTube Videos",,Somewhat useful,Somewhat useful,,,Somewhat useful,Very useful,,Somewhat useful,,Very useful,Very useful,,Very useful,Somewhat useful,,,Very useful,"KDnuggets Blog,R Bloggers Blog Aggregator,Siraj Raval YouTube Channel",3-5 years,Necessary,Necessary,Necessary,Nice to have,Necessary,Necessary,Necessary,Nice to have,Nice to have,Necessary,Nice to have,,,Other,"Laptop or Workstation and local IT supported servers,Traditional Workstation",11 - 39 hours,Master's degree,Yes,Master's degree,Mathematics or statistics,More than 10 years,"Business Analyst,Data Analyst,Data Scientist,Researcher,Statistician",Self-taught,100,0,0,0,0,0,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Survival Analysis,Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Gradient Boosting,Logistic Regression,Support Vector Machines (SVMs),Other (please specify; separate by semi-colon)","Some college/university study, no bachelor's degree",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Searching general-purpose job board,3-5,Very Important,Very Important,Very Important,Very Important,Somewhat important,Somewhat important,Very Important,Very Important,Very Important,Somewhat important,,Somewhat important,Somewhat important,,,Somewhat important
Male,Russia,26,"Not employed, but looking for work",,,,,,,,Python,Neural Nets,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Kaggle,Official documentation,Personal Projects,Textbook,YouTube Videos",,,,,,,Very useful,,,Very useful,,Somewhat useful,,,Somewhat useful,,,Somewhat useful,"Becoming a Data Scientist Podcast,Statistical Modeling, Causal Inference, and Social Science Blog (Andrew Gelman),Other (Separate different answers with semicolon)",1-2 years,Necessary,Unnecessary,Necessary,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,Necessary,,,,,"Gaming Laptop (Laptop + CUDA capable GPU),Traditional Workstation",2 - 10 hours,Kaggle Competitions,No,Master's degree,Computer Science,Less than a year,"Programmer,Researcher,Statistician,I haven't started working yet",Other,15,10,0,5,20,50,Other (please specify; separate by semi-colon),"Bayesian Techniques,Decision Trees - Random Forests,Logistic Regression,Support Vector Machines (SVMs)",A professional degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company's Web site/job listing page,1-2,Very Important,Somewhat important,Somewhat important,Somewhat important,Not important,Very Important,Very Important,Not important,Not important,Somewhat important,Somewhat important,Very Important,Somewhat important,Not important,Not important,Very Important
Female,France,32,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by a company that performs advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Master's degree,Mathematics or statistics,1 to 2 years,"Business Analyst,Data Analyst,Engineer",Self-taught,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Spain,44,"Not employed, but looking for work",,,,,,,,Amazon Web services,Anomaly Detection,Python,Government website,"Conferences,Official documentation,Online courses,YouTube Videos",,,,,Somewhat useful,,,,,Somewhat useful,Somewhat useful,,,,,,,Very useful,,1-2 years,Nice to have,Nice to have,Nice to have,Nice to have,Necessary,Nice to have,Necessary,Nice to have,Unnecessary,Nice to have,,,,Coursera,Traditional Workstation,0 - 1 hour,Experience from work in a company related to ML,Yes,Professional degree,,More than 10 years,"DBA/Database Engineer,Programmer,Software Developer/Software Engineer",University courses,20,10,50,20,0,0,Supervised Machine Learning (Tabular Data),Support Vector Machines (SVMs),A master's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Searching general-purpose job board,6-10,Somewhat important,Very Important,Very Important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Very Important,Somewhat important,Somewhat important,Somewhat important
Male,People 's Republic of China,27,Employed part-time,,,Yes,,Computer Scientist,,Employed by college or university,Python,Deep learning,Python,I collect my own data (e.g. web-scraping),Personal Projects,,,,,,,,,,,,Very useful,,,,,,,"Data Elixir Newsletter,Data Machina Newsletter,Data Stories Podcast",,,,,,,,,,,,,,,,,,,Yes,Master's degree,Computer Science,1 to 2 years,Researcher,University courses,0,0,20,80,0,0,"Computer Vision,Machine Translation,Natural Language Processing,Speech Recognition","Logistic Regression,Neural Networks - CNNs,Neural Networks - GANs,Neural Networks - RNNs,Support Vector Machines (SVMs)",,Internet-based,"10,000 or more employees",Increased slightly,1-2 years,I visited the company's Web site and found a job listing there,Very important,Analyze and understand data to influence product or business decisions,"Gaming Laptop (Laptop + CUDA capable GPU),GPU accelerated Workstation,Workstation + Cloud service","Image data,Text data,Relational data",Most of the time,,"CNNs,GANs,Neural Networks,RNNs,SVMs","C/C++,Perl,Python,R,TensorFlow",,,,Most of the time,,,,,,,,,,,,,,,,,,,,,,,,,,Often,Most of the time,,Often,,,,,,,,,,,,,Most of the time,,,,,,"CNNs,GANs,HMMs,Logistic Regression,PCA and Dimensionality Reduction,RNNs,SVMs",,,,Most of the time,,,,,,,Often,,Most of the time,,,Most of the time,,,,,Most of the time,,,,Most of the time,,,Most of the time,,,,,,40,60,0,0,0,0,Enough to code it from scratch and it will run blazingly fast and be super efficient,Limitations of tools,,,,,,,,,,,,,Sometimes,,,,,,,,,,76-99% of projects,More external than internal,IT Department,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)",Company Developed Platform,,"Bitbucket,Generic cloud file sharing software (Dropbox/Box/etc.),Generic non-cloud file sharing software (Email/Shared Server/etc.)",,300000,SAR,Has increased between 6% and 19%,2,,,,,,,,,,,,,,,,,,
Male,United Kingdom,60,Employed full-time,,,Yes,,Other,Perfectly,"Employed by college or university,Employed by non-profit or NGO",TensorFlow,Deep learning,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,Government website,I collect my own data (e.g. web-scraping),University/Non-profit research group websites","Blogs,Conferences,Friends network,Kaggle,Non-Kaggle online communities,Official documentation,Online courses,Personal Projects,Podcasts,Stack Overflow Q&A,Textbook,Tutoring/mentoring",,Very useful,,,Very useful,Somewhat useful,Somewhat useful,,Somewhat useful,Very useful,Very useful,Very useful,Somewhat useful,Very useful,Somewhat useful,,Very useful,,"FlowingData Blog,No Free Hunch Blog,R Bloggers Blog Aggregator",,,,,,,,,,,,,,,,,,,Sort of (Explain more),Bachelor's degree,A humanities discipline,More than 10 years,"Data Analyst,Data Scientist,Operations Research Practitioner,Predictive Modeler,Programmer,Researcher","Online courses (coursera, udemy, edx, etc.)",40,24,20,3,3,10,"Adversarial Learning,Outlier detection (e.g. Fraud detection),Recommendation Engines,Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series","Bayesian Techniques,Decision Trees - Random Forests,Logistic Regression",A bachelor's degree,Academic,500 to 999 employees,Stayed the same,1-2 years,Some other way,Important,Analyze and understand data to influence product or business decisions,Laptop or Workstation and private datacenters,Relational data,Sometimes,100MB,"Bayesian Techniques,Decision Trees,Random Forests,Regression/Logistic Regression","Amazon Web services,Cloudera,Google Cloud Compute,KNIME (free version),Microsoft Excel Data Mining,Microsoft R Server (Formerly Revolution Analytics),Microsoft SQL Server Data Mining,NoSQL,Python,R,RapidMiner (free version),SQL,Tableau,TensorFlow,Other",,Rarely,,,Rarely,,,Rarely,,,,,,,,,,,Sometimes,,,,Most of the time,Rarely,Sometimes,,Rarely,,,,Sometimes,,Often,,Rarely,,,,,,,Often,,,Most of the time,Sometimes,,,Most of the time,,,"Bayesian Techniques,Data Visualization,Decision Trees,Lift Analysis,Logistic Regression,Random Forests,Recommender Systems,Segmentation,Text Analytics,Time Series Analysis",,,Sometimes,,,,Most of the time,Often,,,,,,,Sometimes,Often,,,,,,,Often,Often,,Sometimes,,,Often,Often,,,,40,10,5,20,15,10,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Dirty data,Explaining data science to others,Inability to integrate findings into organization's decision-making process,Lack of data science talent in the organization,Limitations of tools,Need to coordinate with IT,Privacy issues,Unavailability of/difficult access to data",Often,Sometimes,,,Most of the time,Sometimes,,Sometimes,Often,,,,Sometimes,,Most of the time,,Sometimes,,,,Sometimes,,100% of projects,More internal than external,Central Insights Team,,,"Column-oriented relational (e.g. KDB/MariaDB),Document-oriented (e.g. MongoDB/Elasticsearch),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Share Drive/SharePoint,Other",Data warehouse,"Generic cloud file sharing software (Dropbox/Box/etc.),Generic non-cloud file sharing software (Email/Shared Server/etc.),Git",Sometimes,55000,GBP,Has increased between 6% and 19%,4,,,,,,,,,,,,,,,,,,
Male,Russia,25,Employed full-time,,,No,Yes,Software Developer/Software Engineer,Fine,Employed by company that makes advanced analytic software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Professional degree,,I don't write code to analyze data,Software Developer/Software Engineer,Work,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Other,49,"Independent contractor, freelancer, or self-employed",,,Yes,,Programmer,Fine,Self-employed,TensorFlow,Deep learning,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),I collect my own data (e.g. web-scraping),University/Non-profit research group websites","Arxiv,Kaggle,Online courses,Personal Projects,Stack Overflow Q&A,Textbook,Tutoring/mentoring,YouTube Videos",Very useful,,,,,,Very useful,,,,Very useful,Very useful,,Very useful,Very useful,,Very useful,Very useful,"KDnuggets Blog,O'Reilly Data Newsletter,Siraj Raval YouTube Channel",,,,,,,,,,,,,,,,,,,Sort of (Explain more),Master's degree,Engineering (non-computer focused),1 to 2 years,Other,"Online courses (coursera, udemy, edx, etc.)",50,45,0,0,5,0,Recommendation Engines,Neural Networks - CNNs,Primary/elementary school,Retail,,,,,Somewhat important,Build prototypes to explore applying machine learning to new areas,Basic laptop (Macbook),Image data,Never,1GB,"CNNs,Neural Networks,Random Forests,Regression/Logistic Regression,SVMs","Google Cloud Compute,Jupyter notebooks,Python,Spark / MLlib,TensorFlow",,,,,,,,Sometimes,,,,,,,,,Most of the time,,,,,,,,,,,,,,Most of the time,,,,,,,,,,Often,,,,,Often,,,,,,"CNNs,Collaborative Filtering,Cross-Validation,Data Visualization,Decision Trees,kNN and Other Clustering,Logistic Regression,Naive Bayes,Neural Networks,PCA and Dimensionality Reduction,Random Forests,Recommender Systems,SVMs",,,,Sometimes,Most of the time,Most of the time,Most of the time,Often,,,,,,Often,,Often,,Often,,Often,Sometimes,,Often,Often,,,,Often,,,,,,50,15,15,10,10,0,"Enough to code it again from scratch, albeit it may run slowly","Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Did not instrument data useful for scientific analysis and decision-making,Difficulties in deployment/scoring,Dirty data,Inability to integrate findings into organization's decision-making process,Lack of significant domain expert input,Organization is small and cannot afford a data science team,Privacy issues,The lack of a clear question to be answering or a clear direction to go in with the available data,Unavailability of/difficult access to data",Sometimes,Often,Often,Often,Most of the time,,,Often,,,Often,,,,,Often,Sometimes,,,Most of the time,Often,,10-25% of projects,Do not know,Business Department,Government ,Get insights ,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)",I don't typically share data,,Generic cloud file sharing software (Dropbox/Box/etc.),Most of the time,20000,USD,Has stayed about the same (has not increased or decreased more than 5%),7,,,,,,,,,,,,,,,,,,
Male,Hong Kong,28,Employed full-time,,,Yes,,Data Analyst,,Employed by professional services/consulting firm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Master's degree,Computer Science,3 to 5 years,"Business Analyst,Data Analyst,Programmer",Self-taught,50,50,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,Other,22,"Not employed, but looking for work",,,,,,,,TensorFlow,Text Mining,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Online courses,,,,,,,,,,,Very useful,,,,,,,,"Data Machina Newsletter,Jack's Import AI Newsletter,Siraj Raval YouTube Channel",1-2 years,Nice to have,Unnecessary,Necessary,Nice to have,Necessary,Necessary,Nice to have,Nice to have,Nice to have,Necessary,,,,edX,Basic laptop (Macbook),2 - 10 hours,Kaggle Competitions,No,Bachelor's degree,Computer Science,1 to 2 years,Engineer,"Online courses (coursera, udemy, edx, etc.)",25,25,25,0,0,25,"Recommendation Engines,Other (please specify; separate by semi-colon)","Bayesian Techniques,Ensemble Methods",A master's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tech-specific job board,1-2,Very Important,Somewhat important,Somewhat important,Very Important,Very Important,Not important,Not important,Not important,Somewhat important,Very Important,Somewhat important,Somewhat important,Very Important,Somewhat important,Somewhat important,Very Important
Male,Italy,54,"Independent contractor, freelancer, or self-employed",,,No,Yes,Business Analyst,Fine,Employed by professional services/consulting firm,Cloudera,Deep learning,SQL,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Google Search,Government website,I collect my own data (e.g. web-scraping)","Kaggle,Personal Projects",,,,,,,Very useful,,,,,Very useful,,,,,,,,1-2 years,Necessary,Nice to have,Necessary,Necessary,Unnecessary,Unnecessary,Necessary,Unnecessary,Unnecessary,Necessary,,,,,Laptop or Workstation and local IT supported servers,,Experience from work in a company related to ML,No,Some college/university study without earning a bachelor's degree,Mathematics or statistics,3 to 5 years,Software Developer/Software Engineer,Self-taught,80,20,0,0,0,0,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data)",Bayesian Techniques,,Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Very Important,Somewhat important,Very Important,Somewhat important,Not important,Very Important,Somewhat important,Somewhat important,Not important,Not important,Not important,Not important,Somewhat important,Somewhat important,Somewhat important,Somewhat important
Male,United States,24,"Not employed, but looking for work",,,,,,,,TensorFlow,,,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Arxiv,Blogs,Kaggle,Personal Projects,Stack Overflow Q&A",Somewhat useful,Somewhat useful,,,,,Very useful,,,,,Very useful,,Somewhat useful,,,,,,1-2 years,Necessary,Nice to have,Necessary,Nice to have,Nice to have,Nice to have,Necessary,Nice to have,Nice to have,Necessary,,,,,Basic laptop (Macbook),2 - 10 hours,Experience from work in a company related to ML,Yes,Bachelor's degree,Physics,3 to 5 years,"Engineer,Programmer,Researcher",Self-taught,70,0,0,20,10,0,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Gradient Boosting,Hidden Markov Models HMMs,Logistic Regression,Markov Logic Networks,Neural Networks - CNNs,Neural Networks - GANs,Neural Networks - RNNs,Support Vector Machines (SVMs)",A bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Meeting with recruiters who've contacted you directly,1-2,,,,,,,,,,,,,,,,
Male,Other,44,Employed full-time,,,Yes,,Business Analyst,Poorly,Employed by company that makes advanced analytic software,Other,Anomaly Detection,Python,Other,"Online courses,Stack Overflow Q&A,Textbook",,,,,,,,,,,Somewhat useful,,,Very useful,Somewhat useful,,,,,,,,,,,,,,,,,,,,,,,Yes,Doctoral degree,"Information technology, networking, or system administration",3 to 5 years,"Business Analyst,Computer Scientist,Software Developer/Software Engineer",Self-taught,60,40,0,0,0,0,"Outlier detection (e.g. Fraud detection),Recommendation Engines,Time Series,Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression,Neural Networks - GANs",High school,Telecommunications,"10,000 or more employees",Increased significantly,3-5 years,"A friend, family member, or former colleague told me",Not very important,Build prototypes to explore applying machine learning to new areas,"Basic laptop (Macbook),Laptop or Workstation and local IT supported servers","Text data,Relational data",Most of the time,1GB,"Decision Trees,Gradient Boosted Machines,Neural Networks,Random Forests","Flume,Hadoop/Hive/Pig,Java,Python,Spark / MLlib,Tableau,Other,Other",,,,,,,Sometimes,,Sometimes,,,,,,Often,,,,,,,,,,,,,,,,Most of the time,,,,,,,,,,Sometimes,,,,Sometimes,,,,,Most of the time,Most of the time,"Data Visualization,Gradient Boosted Machines,Logistic Regression,Naive Bayes,Neural Networks,Random Forests,Recommender Systems,Text Analytics,Time Series Analysis",,,,,,,Often,,,,,Often,,,,Often,,Often,,Most of the time,,,Most of the time,Often,,,,,Most of the time,Most of the time,,,,65,15,10,5,5,0,"Enough to code it again from scratch, albeit it may run slowly","Dirty data,Lack of data science talent in the organization,Limitations in the state of the art in machine learning,Limitations of tools,Privacy issues,The lack of a clear question to be answering or a clear direction to go in with the available data,Unavailability of/difficult access to data",,,,,Most of the time,,,,Most of the time,,,Often,Often,,,,Sometimes,,,Often,Often,,76-99% of projects,Entirely internal,Other,telecom data; retail customer data,"find an a method that will answer the proposed question, and then validate it","Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Share Drive/SharePoint,,"Git,Other",Sometimes,180000,HRK,Has increased between 6% and 19%,8,,,,,,,,,,,,,,,,,,
Female,France,38,Employed full-time,,,Yes,,Scientist/Researcher,Fine,Employed by company that makes advanced analytic software,TensorFlow,Bayesian Methods,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,University/Non-profit research group websites","Arxiv,College/University,Conferences,Kaggle,Official documentation,Online courses,Textbook",Very useful,,Very useful,,Very useful,,Very useful,,,Very useful,Very useful,,,,Very useful,,,,"KDnuggets Blog,No Free Hunch Blog,Other (Separate different answers with semicolon)",,,,,,,,,,,,,,,,,,,Yes,Doctoral degree,Electrical Engineering,More than 10 years,"Computer Scientist,Engineer,Researcher",University courses,10,10,20,60,0,0,"Computer Vision,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression,Support Vector Machines (SVMs)",A doctoral degree,Technology,"5,000 to 9,999 employees",Increased slightly,3-5 years,I visited the company's Web site and found a job listing there,Very important,Research that advances the state of the art of machine learning,Laptop or Workstation and private datacenters,"Text data,Relational data",Rarely,10GB,"Decision Trees,Gradient Boosted Machines,Random Forests,Regression/Logistic Regression","C/C++,Jupyter notebooks,MATLAB/Octave,Python,R,Tableau,TensorFlow",,,,Rarely,,,,,,,,,,,,,Often,,,,Sometimes,,,,,,,,,,Most of the time,,Often,,,,,,,,,,,,Often,Often,,,,,,"Cross-Validation,Data Visualization,Gradient Boosted Machines,Logistic Regression,PCA and Dimensionality Reduction,Random Forests,Segmentation,SVMs,Time Series Analysis",,,,,,Most of the time,Most of the time,,,,,Most of the time,,,,Most of the time,,,,,Often,,Often,,,Often,,Often,,Most of the time,,,,30,40,0,10,20,0,Enough to refine and innovate on the algorithm,"Company politics / Lack of management/financial support for a data science team,Difficulties in deployment/scoring,Explaining data science to others,Inability to integrate findings into organization's decision-making process,Lack of data science talent in the organization,Limitations of tools,Maintaining responsible expectations about the potential impact of data science projects,Team using multiple ad-hoc development environments such as Python/R/Java/etc.,Unavailability of/difficult access to data",Most of the time,,,Often,,Most of the time,,Most of the time,Most of the time,,,,Most of the time,Often,,,,,Often,,Often,,10-25% of projects,More internal than external,,flight stats,Legal aspects associated to it,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Share Drive/SharePoint,,Bitbucket,Most of the time,53000,EUR,Has stayed about the same (has not increased or decreased more than 5%),7,,,,,,,,,,,,,,,,,,
Male,India,26,Employed full-time,,,No,Yes,Business Analyst,Fine,Employed by company that makes advanced analytic software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Computer Science,1 to 2 years,Business Analyst,Self-taught,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Switzerland,28,Employed full-time,,,Yes,,Software Developer/Software Engineer,Fine,Employed by college or university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Master's degree,Electrical Engineering,Less than a year,"Engineer,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Non-binary, genderqueer, or gender non-conforming",Other,94,Retired,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
