Male,United States,24,"Not employed, but looking for work",,,,,,,,Python,Link Analysis,Python,Google Search,"Blogs,College/University,Friends network,Kaggle,Official documentation,Online courses,Personal Projects,Stack Overflow Q&A,YouTube Videos",,Very useful,Somewhat useful,,,Somewhat useful,Very useful,,,Somewhat useful,Very useful,Very useful,,Very useful,,,,Very useful,,1-2 years,Nice to have,Nice to have,Nice to have,Unnecessary,Nice to have,Nice to have,Necessary,Nice to have,Nice to have,Nice to have,,,,"DataCamp,edX","Basic laptop (Macbook),Gaming Laptop (Laptop + CUDA capable GPU),GPU accelerated Workstation,Laptop + Cloud service (AWS, Azure, GCE ...),Traditional Workstation",11 - 39 hours,Github Portfolio,Yes,Bachelor's degree,A social science,1 to 2 years,"Engineer,Other","Online courses (coursera, udemy, edx, etc.)",30,30,15,20,5,0,Supervised Machine Learning (Tabular Data),Logistic Regression,A master's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Searching general-purpose job board,16-20,Very Important,Very Important,Very Important,Very Important,Very Important,Somewhat important,Very Important,Somewhat important,Somewhat important,Not important,Not important,Somewhat important,Somewhat important,Not important,Not important,Not important
Male,Argentina,43,Employed full-time,,,Yes,,Data Miner,Fine,Employed by professional services/consulting firm,RapidMiner (free version),Deep learning,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub","Kaggle,Official documentation,Personal Projects,Stack Overflow Q&A,YouTube Videos",,,,,,,Very useful,,,Very useful,,Very useful,,Very useful,,,,Very useful,"KDnuggets Blog,R Bloggers Blog Aggregator",,,,,,,,,,,,,,,,,,,Yes,Master's degree,Physics,More than 10 years,"Business Analyst,Computer Scientist,Data Analyst,Data Miner,Data Scientist,Machine Learning Engineer,Operations Research Practitioner,Predictive Modeler,Programmer,Researcher,Software Developer/Software Engineer",Self-taught,60,20,10,5,5,0,"Time Series,Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Evolutionary Approaches,Gradient Boosting,Hidden Markov Models HMMs,Logistic Regression,Markov Logic Networks,Neural Networks - CNNs,Neural Networks - GANs,Neural Networks - RNNs,Support Vector Machines (SVMs)",A bachelor's degree,Technology,20 to 99 employees,Increased significantly,6-10 years,An external recruiter or headhunter,Somewhat important,"Build and/or run the data infrastructure that your business uses for storing, analyzing, and operationalizing data","Laptop + Cloud service (AWS, Azure, GCE ...)",Relational data,Always,1GB,"Neural Networks,Random Forests,Regression/Logistic Regression","C/C++,Google Cloud Compute,IBM SPSS Statistics,Jupyter notebooks,NoSQL,Python,QlikView,R,TensorFlow",,,,Rarely,,,,Often,,,,Rarely,,,,,Often,,,,,,,,,,Sometimes,,,,Often,Sometimes,Sometimes,,,,,,,,,,,,,Rarely,,,,,,"Cross-Validation,Data Visualization,Decision Trees,kNN and Other Clustering,Neural Networks,Random Forests,Time Series Analysis",,,,,,Sometimes,Often,Often,,,,,,Often,,,,,,Sometimes,,,Often,,,,,,,Often,,,,60,10,10,15,5,0,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Dirty data,Lack of data science talent in the organization,The lack of a clear question to be answering or a clear direction to go in with the available data,Unavailability of/difficult access to data",Often,Sometimes,,,Often,,,,Rarely,,,,,,,,,,,Often,Often,,76-99% of projects,More external than internal,IT Department,Geo,Speed,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Commercial Data Platform,Share Drive/SharePoint",,"Generic cloud file sharing software (Dropbox/Box/etc.),Generic non-cloud file sharing software (Email/Shared Server/etc.)",Sometimes,32000,,Has stayed about the same (has not increased or decreased more than 5%),8,,,,,,,,,,,,,,,,,,
Male,United States,27,I prefer not to say,Yes,"Yes, but data science is a small part of what I'm focused on learning",,,,,,TensorFlow,Deep learning,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Arxiv,Blogs,Stack Overflow Q&A,Textbook,YouTube Videos",Somewhat useful,Very useful,,,,,,,,,,,,Very useful,Very useful,,,Very useful,"Becoming a Data Scientist Podcast,FastML Blog,R Bloggers Blog Aggregator",1-2 years,Nice to have,Nice to have,Necessary,Unnecessary,Necessary,Necessary,Necessary,Nice to have,Unnecessary,Necessary,,,,,GPU accelerated Workstation,2 - 10 hours,PhD,Yes,Master's degree,Computer Science,,Researcher,University courses,NA,NA,NA,NA,NA,NA,"Natural Language Processing,Recommendation Engines,Reinforcement learning,Supervised Machine Learning (Tabular Data),Unsupervised Learning","Bayesian Techniques,Decision Trees - Random Forests,Ensemble Methods,Hidden Markov Models HMMs,Logistic Regression,Neural Networks - CNNs,Neural Networks - RNNs,Support Vector Machines (SVMs)",A bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Other,50,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by a company that performs advanced analytics,Other,Neural Nets,R,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Textbook,YouTube Videos",,,,,,,,,,,,,,,Very useful,,,Very useful,"Becoming a Data Scientist Podcast,Data Stories Podcast,Linear Digressions Podcast",,,,,,,,,,,,,,,,,,,,Master's degree,Management information systems,1 to 2 years,"Computer Scientist,Data Analyst,Programmer,Researcher,Software Developer/Software Engineer",Self-taught,40,20,40,0,0,0,Recommendation Engines,"Bayesian Techniques,Decision Trees - Random Forests,Logistic Regression,Neural Networks - CNNs,Neural Networks - RNNs,Support Vector Machines (SVMs)",Primary/elementary school,Financial,10 to 19 employees,Increased significantly,1-2 years,A general-purpose job board,Not very important,Build prototypes to explore applying machine learning to new areas,Basic laptop (Macbook),"Text data,Relational data",Most of the time,100MB,"CNNs,Decision Trees,Neural Networks,Random Forests,Regression/Logistic Regression","C/C++,Microsoft Azure Machine Learning,Microsoft Excel Data Mining,Microsoft R Server (Formerly Revolution Analytics),Microsoft SQL Server Data Mining,NoSQL,Orange,Python",,,,Often,,,,,,,,,,,,,,,,,,Most of the time,,,Most of the time,,Most of the time,,,,Most of the time,,,,,,,,,,,,,,,,,,,,,"Neural Networks,RNNs,SVMs,Time Series Analysis",,,,,,,,,,,,,,,,,,,,Most of the time,,,,,Most of the time,,,Most of the time,,Most of the time,,,,30,40,5,5,20,0,Enough to run the code / standard library,"Dirty data,Lack of data science talent in the organization,Lack of funds to buy useful datasets from external sources,Limitations in the state of the art in machine learning,Privacy issues,Scaling data science solution up to full database,Team using multiple ad-hoc development environments such as Python/R/Java/etc.",,,,,Sometimes,,,,Often,Often,,Sometimes,,,,,Often,Sometimes,Sometimes,,,,10-25% of projects,Approximately half internal and half external,IT Department,,,"Document-oriented (e.g. MongoDB/Elasticsearch),Graph (e.g. GraphBase/Neo4j),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Commercial Data Platform,Email,Share Drive/SharePoint",,"Git,Subversion",Always,100000,EUR,Has increased between 6% and 19%,7,,,,,,,,,,,,,,,,,,
Male,Philippines,30,Employed full-time,,,Yes,,Data Miner,Fine,Employed by government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Some college/university study without earning a bachelor's degree,Computer Science,1 to 2 years,Data Miner,Self-taught,90,10,0,0,0,0,"Computer Vision,Outlier detection (e.g. Fraud detection),Reinforcement learning,Speech Recognition,Survival Analysis,Time Series","Decision Trees - Random Forests,Ensemble Methods,Evolutionary Approaches,Gradient Boosting,Hidden Markov Models HMMs,Markov Logic Networks,Support Vector Machines (SVMs)",A master's degree,CRM/Marketing,10 to 19 employees,Increased slightly,Less than one year,An external recruiter or headhunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,India,27,Employed full-time,,,Yes,,Predictive Modeler,Fine,Employed by professional services/consulting firm,R,"Ensemble Methods (e.g. boosting, bagging)",SAS,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Other","Company internal community,Friends network,Non-Kaggle online communities,Official documentation,Stack Overflow Q&A,Textbook,YouTube Videos",,,,Somewhat useful,,Somewhat useful,,,Somewhat useful,Very useful,,,,Very useful,Somewhat useful,,,Somewhat useful,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Master's degree,A social science,6 to 10 years,"Business Analyst,Predictive Modeler,Statistician",University courses,15,5,25,55,0,0,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series","Decision Trees - Random Forests,Logistic Regression",A master's degree,Financial,"10,000 or more employees",Increased significantly,6-10 years,A career fair or on-campus recruiting event,Important,Analyze and understand data to influence product or business decisions,"Basic laptop (Macbook),Laptop or Workstation and local IT supported servers",Other,Most of the time,10GB,"Decision Trees,Regression/Logistic Regression","IBM SPSS Statistics,R,SAS Base,SAS Enterprise Miner",,,,,,,,,,,,Sometimes,,,,,,,,,,,,,,,,,,,,,Sometimes,,,,,Most of the time,Often,,,,,,,,,,,,,"Cross-Validation,Data Visualization,Decision Trees,Lift Analysis,Logistic Regression,PCA and Dimensionality Reduction,Segmentation,Simulation,Time Series Analysis",,,,,,Sometimes,Often,Sometimes,,,,,,,Often,Most of the time,,,,,Often,,,,,Often,Sometimes,,,Sometimes,,,,55,25,5,5,10,0,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Dirty data,Lack of data science talent in the organization,Limitations of tools,Scaling data science solution up to full database,Team using multiple ad-hoc development environments such as Python/R/Java/etc.",Often,,,,Sometimes,,,,Often,,,,Sometimes,,,,,Sometimes,Sometimes,,,,26-50% of projects,More internal than external,Business Department,Economic departments of various countries,Cleansing,Other,"Company Developed Platform,Share Drive/SharePoint",,Generic non-cloud file sharing software (Email/Shared Server/etc.),Rarely,2100000,INR,Has increased between 6% and 19%,6,,,,,,,,,,,,,,,,,,
Male,United States,27,"Not employed, and not looking for work",Yes,"Yes, but data science is a small part of what I'm focused on learning",,,,,,Amazon Machine Learning,Deep learning,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Government website,University/Non-profit research group websites","Arxiv,Blogs,College/University,Kaggle,Personal Projects,Stack Overflow Q&A,Textbook",Somewhat useful,Somewhat useful,Somewhat useful,,,,Very useful,,,,,Very useful,,Very useful,Somewhat useful,,,,"KDnuggets Blog,No Free Hunch Blog,R Bloggers Blog Aggregator",1-2 years,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,Unnecessary,Unnecessary,Unnecessary,Nice to have,,,,,"Basic laptop (Macbook),Laptop or Workstation and local IT supported servers,Traditional Workstation",2 - 10 hours,Experience from work in a company related to ML,No,Master's degree,Mathematics or statistics,,Researcher,Self-taught,NA,NA,NA,NA,NA,NA,"Supervised Machine Learning (Tabular Data),Time Series","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Gradient Boosting,Hidden Markov Models HMMs,Logistic Regression,Support Vector Machines (SVMs)",A bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company's Web site/job listing page,,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important
Male,People 's Republic of China,26,"Not employed, but looking for work",,,,,,,,TensorFlow,Deep learning,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Blogs,College/University,Kaggle",,Very useful,Somewhat useful,,,,Very useful,,,,,,,,,,,,"Becoming a Data Scientist Podcast,DataTau News Aggregator,No Free Hunch Blog",< 1 year,Nice to have,Nice to have,Necessary,Nice to have,Necessary,Nice to have,Nice to have,Unnecessary,Nice to have,Nice to have,,,,,Traditional Workstation,11 - 39 hours,Experience from work in a company related to ML,No,Master's degree,Computer Science,Less than a year,"Data Analyst,Data Miner,Programmer",Self-taught,30,20,30,10,10,0,"Supervised Machine Learning (Tabular Data),Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Gradient Boosting,Logistic Regression",High school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company's Web site/job listing page,6-10,Very Important,Somewhat important,Somewhat important,Very Important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Very Important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Very Important
Male,United States,33,Employed full-time,,,No,Yes,Other,Poorly,Employed by a company that doesn't perform advanced analytics,Python,Time Series Analysis,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),I collect my own data (e.g. web-scraping),University/Non-profit research group websites","College/University,Official documentation,Personal Projects,Stack Overflow Q&A,Textbook,YouTube Videos",,,Very useful,,,,,,,Somewhat useful,,Very useful,,Somewhat useful,Somewhat useful,,,Very useful,Other (Separate different answers with semicolon),3-5 years,Nice to have,Nice to have,Necessary,Nice to have,Necessary,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,,,,,Basic laptop (Macbook),11 - 39 hours,Experience from work in a company related to ML,Yes,Master's degree,Other,6 to 10 years,"Engineer,Researcher",Self-taught,60,0,0,40,0,0,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Reinforcement learning,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning","Bayesian Techniques,Decision Trees - Random Forests,Ensemble Methods,Logistic Regression,Neural Networks - CNNs,Neural Networks - GANs,Neural Networks - RNNs,Support Vector Machines (SVMs),Other (please specify; separate by semi-colon)",A master's degree,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Asking friends, family members, or former colleagues for leads",20+,Very Important,Very Important,Somewhat important,Very Important,Somewhat important,Somewhat important,Somewhat important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Not important,Somewhat important,Very Important
Male,United States,24,Employed full-time,,,Yes,,Business Analyst,Poorly,Employed by professional services/consulting firm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Bachelor's degree,Management information systems,1 to 2 years,I haven't started working yet,University courses,30,0,20,50,0,0,"Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",Logistic Regression,A bachelor's degree,Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,28,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by a company that performs advanced analytics,Python,Text Mining,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,Google Search,I collect my own data (e.g. web-scraping)","Blogs,Kaggle,Non-Kaggle online communities,Personal Projects,Podcasts,Stack Overflow Q&A,Textbook,YouTube Videos",,Very useful,,,,,Very useful,,Very useful,,,Somewhat useful,Somewhat useful,Very useful,Somewhat useful,,,Somewhat useful,,,,,,,,,,,,,,,,,,,,,Bachelor's degree,Mathematics or statistics,1 to 2 years,"Data Analyst,Data Miner,Data Scientist",Self-taught,70,0,30,0,0,0,"Supervised Machine Learning (Tabular Data),Survival Analysis",Logistic Regression,"Some college/university study, no bachelor's degree",Retail,"5,000 to 9,999 employees",Increased slightly,Less than one year,I visited the company's Web site and found a job listing there,Not very important,"Build and/or run the data infrastructure that your business uses for storing, analyzing, and operationalizing data",Basic laptop (Macbook),Text data,Always,100MB,"Random Forests,Regression/Logistic Regression","Jupyter notebooks,Microsoft SQL Server Data Mining,NoSQL,Python,R,SQL,Tableau",,,,,,,,,,,,,,,,,Rarely,,,,,,,,Sometimes,,Sometimes,,,,Most of the time,,Often,,,,,,,,,Most of the time,,,Often,,,,,,,"Cross-Validation,Data Visualization,Logistic Regression,Prescriptive Modeling,Text Analytics,Time Series Analysis",,,,,,Sometimes,Most of the time,,,,,,,,,Most of the time,,,,,,Often,,,,,,,Most of the time,Most of the time,,,,30,20,30,20,0,0,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Dirty data,Explaining data science to others,Inability to integrate findings into organization's decision-making process,Lack of data science talent in the organization,Scaling data science solution up to full database",Most of the time,Most of the time,,,Most of the time,Most of the time,,Often,Often,,,,,,,,,Often,,,,,100% of projects,More internal than external,Standalone Team,Census,Dirty,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Commercial Data Platform,Company Developed Platform,Email",,"Generic non-cloud file sharing software (Email/Shared Server/etc.),Git",Sometimes,72500,,Has increased 20% or more,7,,,,,,,,,,,,,,,,,,
Male,India,42,Employed full-time,,,Yes,,Other,Fine,Employed by a company that performs advanced analytics,Spark / MLlib,"Ensemble Methods (e.g. boosting, bagging)",SAS,Other,Blogs,,Very useful,,,,,,,,,,,,,,,,,"Data Stories Podcast,Jack's Import AI Newsletter,O'Reilly Data Newsletter",,,,,,,,,,,,,,,,,,,No,Master's degree,Engineering (non-computer focused),More than 10 years,"Business Analyst,Data Analyst,Data Miner,Engineer,Programmer,Software Developer/Software Engineer",Self-taught,50,30,15,5,0,0,Time Series,Logistic Regression,A bachelor's degree,CRM/Marketing,"5,000 to 9,999 employees",Stayed the same,3-5 years,An external recruiter or headhunter,Important,Analyze and understand data to influence product or business decisions,Laptop or Workstation and private datacenters,"Text data,Relational data",Rarely,<1MB,Regression/Logistic Regression,"Amazon Web services,Hadoop/Hive/Pig,Microsoft Excel Data Mining,Microsoft SQL Server Data Mining,Perl,Python,R",,Sometimes,,,,,,,Sometimes,,,,,,,,,,,,,,Often,,Often,,,,,Sometimes,Sometimes,,Sometimes,,,,,,,,,,,,,,,,,,,"A/B Testing,Cross-Validation,Data Visualization,Segmentation,Text Analytics,Time Series Analysis",Often,,,,,Sometimes,Often,,,,,,,,,,,,,,,,,,,Sometimes,,,Often,Sometimes,,,,30,10,5,25,30,0,Enough to tune the parameters properly,"Company politics / Lack of management/financial support for a data science team,Dirty data,Lack of data science talent in the organization,Lack of funds to buy useful datasets from external sources,Lack of significant domain expert input,The lack of a clear question to be answering or a clear direction to go in with the available data,Unavailability of/difficult access to data",Often,,,,Sometimes,,,,Often,Often,Often,,,,,,,,,Often,Often,,51-75% of projects,More internal than external,Business Department,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift)","Company Developed Platform,Email",,Subversion,Rarely,,,,4,,,,,,,,,,,,,,,,,,
Male,Australia,59,"Not employed, but looking for work",,,,,,,,R,Deep learning,R,GitHub,"Arxiv,Blogs,Stack Overflow Q&A",Somewhat useful,Somewhat useful,,,,,,,,,,,,Very useful,,,,,R Bloggers Blog Aggregator,3-5 years,Unnecessary,Unnecessary,Unnecessary,Unnecessary,Unnecessary,Unnecessary,Unnecessary,Unnecessary,Unnecessary,Unnecessary,,,,,"Gaming Laptop (Laptop + CUDA capable GPU),Laptop or Workstation and local IT supported servers",40+,Experience from work in a company related to ML,Sort of (Explain more),Doctoral degree,Physics,More than 10 years,"Data Analyst,Predictive Modeler,Researcher",Self-taught,70,20,0,0,10,0,"Reinforcement learning,Supervised Machine Learning (Tabular Data),Time Series","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Evolutionary Approaches,Gradient Boosting,Logistic Regression,Neural Networks - CNNs,Neural Networks - GANs,Support Vector Machines (SVMs)",A doctoral degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tech-specific job board,3-5,Not important,Somewhat important,Somewhat important,Somewhat important,Very Important,Not important,Not important,Not important,Not important,Somewhat important,Somewhat important,Not important,Not important,Not important,Not important,Somewhat important
Male,India,21,"Not employed, but looking for work",,,,,,,,SAS Enterprise Miner,Deep learning,Python,Google Search,Online courses,,,,,,,,,,,Somewhat useful,,,,,,,,"Data Stories Podcast,Siraj Raval YouTube Channel",< 1 year,Unnecessary,Unnecessary,Nice to have,Necessary,Necessary,Necessary,Nice to have,Unnecessary,Unnecessary,Nice to have,,,,"DataCamp,edX,Udacity",Traditional Workstation,2 - 10 hours,Experience from work in a company related to ML,No,Bachelor's degree,Computer Science,Less than a year,I haven't started working yet,"Online courses (coursera, udemy, edx, etc.)",50,50,0,0,0,0,Natural Language Processing,Decision Trees - Random Forests,A master's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Meeting with recruiters who've contacted you directly,1-2,Somewhat important,Somewhat important,Very Important,Very Important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not important,Not important,Not important,Somewhat important
Male,Other,45,Employed full-time,,,Yes,,Software Developer/Software Engineer,Poorly,Employed by government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Master's degree,Computer Science,6 to 10 years,"Computer Scientist,Programmer,Software Developer/Software Engineer",Self-taught,100,0,0,0,0,0,"Outlier detection (e.g. Fraud detection),Reinforcement learning,Supervised Machine Learning (Tabular Data),Time Series","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Logistic Regression,Neural Networks - RNNs",High school,Financial,"1,000 to 4,999 employees",Stayed the same,1-2 years,An external recruiter or headhunter,Somewhat important,"Build and/or run the data infrastructure that your business uses for storing, analyzing, and operationalizing data",Traditional Workstation,Relational data,Rarely,100MB,Regression/Logistic Regression,"C/C++,Julia,Jupyter notebooks,MATLAB/Octave,NoSQL,Python,R,SQL,TensorFlow,Unix shell / awk",,,,Rarely,,,,,,,,,,,,Rarely,Most of the time,,,,Rarely,,,,,,Sometimes,,,,Most of the time,,Often,,,,,,,,,Sometimes,,,,Rarely,,Sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,United States,25,"Not employed, but looking for work",,,,,,,,Spark / MLlib,"Ensemble Methods (e.g. boosting, bagging)",Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"College/University,Kaggle,Podcasts,Stack Overflow Q&A,Textbook,Tutoring/mentoring,YouTube Videos",,,Not Useful,,,,Somewhat useful,,,,,,Somewhat useful,Very useful,Very useful,,Very useful,Somewhat useful,"Becoming a Data Scientist Podcast,The Data Skeptic Podcast",< 1 year,Nice to have,Necessary,Necessary,Unnecessary,Necessary,Nice to have,Nice to have,Necessary,Unnecessary,Necessary,,,,,Basic laptop (Macbook),11 - 39 hours,Github Portfolio,Sort of (Explain more),Master's degree,A humanities discipline,1 to 2 years,"Data Analyst,Researcher,Other","Online courses (coursera, udemy, edx, etc.)",50,40,0,5,5,0,Natural Language Processing,"Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Support Vector Machines (SVMs)",A professional degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,0,Very Important,Somewhat important,Very Important,Somewhat important,Not important,Somewhat important,Not important,Somewhat important,Not important,Somewhat important,Very Important,Not important,Somewhat important,Very Important,Not important,Not important
Male,South Korea,26,Employed full-time,,,Yes,,Researcher,Fine,Employed by college or university,C/C++,Deep learning,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub","Arxiv,Blogs,College/University,Kaggle,Non-Kaggle online communities,Stack Overflow Q&A,YouTube Videos",Very useful,Very useful,Somewhat useful,,,,Somewhat useful,,Somewhat useful,,,,,Very useful,,,,Very useful,"Data Machina Newsletter,Jack's Import AI Newsletter,O'Reilly Data Newsletter",,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Electrical Engineering,Less than a year,Other,"Online courses (coursera, udemy, edx, etc.)",50,25,0,25,0,0,"Supervised Machine Learning (Tabular Data),Time Series","Neural Networks - CNNs,Neural Networks - RNNs",A doctoral degree,Academic,I don't know,Increased slightly,Less than one year,Some other way,Important,Build prototypes to explore applying machine learning to new areas,GPU accelerated Workstation,"Image data,Text data",Sometimes,1GB,"CNNs,Markov Logic Networks,Neural Networks,RNNs,SVMs","Java,MATLAB/Octave,Python,RapidMiner (free version),TensorFlow",,,,,,,,,,,,,,,Often,,,,,,Most of the time,,,,,,,,,,Most of the time,,,,Sometimes,,,,,,,,,,,Most of the time,,,,,,"CNNs,Cross-Validation,Data Visualization,HMMs,Neural Networks,RNNs,Segmentation,SVMs,Time Series Analysis",,,,Most of the time,,Most of the time,Most of the time,,,,,,Sometimes,,,,,,,Often,,,,,Most of the time,Often,,Sometimes,,Most of the time,,,,50,35,0,15,0,0,Enough to tune the parameters properly,"Dirty data,Lack of significant domain expert input,Maintaining responsible expectations about the potential impact of data science projects,Team using multiple ad-hoc development environments such as Python/R/Java/etc.,Unavailability of/difficult access to data",,,,,Most of the time,,,,,,Often,,,Often,,,,,Most of the time,,Most of the time,,26-50% of projects,More external than internal,Standalone Team,"UCI, Competitions Database",,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)",Email,,Git,,"7,200,000",KRW,I was not employed 3 years ago,9,,,,,,,,,,,,,,,,,,
