Male,Belarus,29,Employed full-time,,,No,Yes,Programmer,Fine,Employed by college or university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Professional degree,,Less than a year,"Programmer,Other","Online courses (coursera, udemy, edx, etc.)",0,40,40,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Brazil,58,Employed full-time,,,Yes,,Researcher,Fine,Employed by college or university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Doctoral degree,Electrical Engineering,More than 10 years,Other,Self-taught,90,0,0,10,0,0,Supervised Machine Learning (Tabular Data),Neural Networks - CNNs,Primary/elementary school,Academic,500 to 999 employees,Stayed the same,More than 10 years,I was contacted directly by someone at the company (e.g. internal recruiter),Very important,Research that advances the state of the art of machine learning,Laptop or Workstation and private datacenters,Text data,,1MB,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Pakistan,19,Employed part-time,,,No,Yes,Engineer,Fine,Employed by college or university,TensorFlow,Neural Nets,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Official documentation,Personal Projects,Stack Overflow Q&A,YouTube Videos",,,,,,,,,,Very useful,,Very useful,,Somewhat useful,,,,Somewhat useful,Siraj Raval YouTube Channel,< 1 year,Nice to have,Nice to have,Nice to have,Nice to have,Necessary,Unnecessary,Nice to have,Necessary,Nice to have,Necessary,,,,,"Laptop + Cloud service (AWS, Azure, GCE ...)",2 - 10 hours,Experience from work in a company related to ML,No,Some college/university study without earning a bachelor's degree,Electrical Engineering,Less than a year,"Data Scientist,Engineer,Machine Learning Engineer",University courses,30,10,0,60,0,0,,,A bachelor's degree,Academic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,United States,26,Employed full-time,,,Yes,,Business Analyst,Fine,Employed by a company that doesn't perform advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Engineering (non-computer focused),3 to 5 years,"Business Analyst,Data Analyst",Work,40,25,25,10,0,0,Supervised Machine Learning (Tabular Data),Logistic Regression,High school,Technology,100 to 499 employees,Increased significantly,3-5 years,I was contacted directly by someone at the company (e.g. internal recruiter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,38,Employed full-time,,,Yes,,Other,Fine,Employed by college or university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Doctoral degree,Other,6 to 10 years,Researcher,Self-taught,30,0,30,40,0,0,Supervised Machine Learning (Tabular Data),"Decision Trees - Random Forests,Ensemble Methods,Logistic Regression,Neural Networks - CNNs",A master's degree,Academic,"5,000 to 9,999 employees",Increased slightly,6-10 years,Some other way,Very important,Research that advances the state of the art of machine learning,Basic laptop (Macbook),Relational data,,100MB,"CNNs,Decision Trees,Neural Networks","Amazon Web services,C/C++,IBM SPSS Statistics,IBM Watson / Waton Analytics,Java,Microsoft Excel Data Mining,Python,QlikView,R,SAS Enterprise Miner,SQL,Tableau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,30,"Not employed, but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Master's degree,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,Australia,30,Employed part-time,,,No,Yes,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Mathematics or statistics,1 to 2 years,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,United States,33,Employed full-time,,,Yes,,Researcher,Fine,Employed by college or university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Doctoral degree,"Information technology, networking, or system administration",1 to 2 years,Data Miner,University courses,50,30,0,20,0,0,Other (please specify; separate by semi-colon),"Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Neural Networks - CNNs,Neural Networks - GANs,Neural Networks - RNNs,Support Vector Machines (SVMs)",A bachelor's degree,Academic,Fewer than 10 employees,Increased slightly,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United Kingdom,32,"Independent contractor, freelancer, or self-employed",,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,Germany,34,"Not employed, and not looking for work",Yes,"Yes, but data science is a small part of what I'm focused on learning",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Some college/university study without earning a bachelor's degree,Computer Science,,Other,University courses,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,United States,14,"Not employed, and not looking for work",No,"Yes, but data science is a small part of what I'm focused on learning",,,,,,I don't plan on learning a new tool/technology,,,,"Kaggle,Stack Overflow Q&A,YouTube Videos",,,,,,,Somewhat useful,,,,,,,Very useful,,,,Somewhat useful,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),I did not complete any formal education past high school,,,I haven't started working yet,"Online courses (coursera, udemy, edx, etc.)",NA,NA,NA,NA,NA,NA,Other (please specify; separate by semi-colon),,I don't know/not sure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Canada,48,Employed full-time,,,Yes,,Predictive Modeler,Fine,Employed by a company that performs advanced analytics,I don't plan on learning a new tool/technology,"Ensemble Methods (e.g. boosting, bagging)",R,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Non-Kaggle online communities,Stack Overflow Q&A",,,,,,,,,Very useful,,,,,Very useful,,,,,,,,,,,,,,,,,,,,,,,,No,Doctoral degree,,6 to 10 years,Other,University courses,50,0,0,50,0,0,"Survival Analysis,Time Series","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Gradient Boosting,Logistic Regression,Other (please specify; separate by semi-colon)",A professional degree,Financial,"10,000 or more employees",,More than 10 years,A general-purpose job board,Somewhat important,Analyze and understand data to influence product or business decisions,"Traditional Workstation,Other",Relational data,Most of the time,10GB,"Bayesian Techniques,Regression/Logistic Regression","Python,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Most of the time,,Most of the time,,,,,,,,,,,,,,,,,,,"Bayesian Techniques,Cross-Validation,Data Visualization,Logistic Regression,PCA and Dimensionality Reduction,Simulation,Time Series Analysis",,,Often,,,Most of the time,Most of the time,,,,,,,,,Most of the time,,,,,Often,,,,,,Often,,,Most of the time,,,,80,10,0,5,5,0,"Enough to code it again from scratch, albeit it may run slowly","Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Inability to integrate findings into organization's decision-making process",Most of the time,Most of the time,,,,,,Most of the time,,,,,,,,,,,,,,,100% of projects,Approximately half internal and half external,Central Insights Team,"teranet house prices, employment data from stats canada",none,Row-oriented relational (e.g. MySQL/Microsoft SQL Server),Share Drive/SharePoint,,Generic non-cloud file sharing software (Email/Shared Server/etc.),Rarely,150000,CAD,Has increased between 6% and 19%,6,,,,,,,,,,,,,,,,,,
Male,United States,56,Employed full-time,,,Yes,,Other,Poorly,Employed by a company that performs advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Doctoral degree,Physics,More than 10 years,Computer Scientist,University courses,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,India,27,"Not employed, but looking for work",,,,,,,,Python,Bayesian Methods,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Master's degree,Computer Science,Less than a year,Programmer,Self-taught,100,0,0,0,0,0,Recommendation Engines,Neural Networks - RNNs,A professional degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Poland,25,Employed part-time,,,No,Yes,Data Miner,Fine,Employed by professional services/consulting firm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Bachelor's degree,Mathematics or statistics,Less than a year,Programmer,University courses,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,24,Employed full-time,,,Yes,,Data Analyst,Fine,Employed by a company that performs advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Computer Science,1 to 2 years,I haven't started working yet,"Online courses (coursera, udemy, edx, etc.)",50,25,15,5,5,0,Recommendation Engines,,A master's degree,Insurance,"1,000 to 4,999 employees",Decreased slightly,More than 10 years,"A friend, family member, or former colleague told me",Very important,Analyze and understand data to influence product or business decisions,Laptop or Workstation and local IT supported servers,"Text data,Relational data",Sometimes,1GB,,"R,SAS Base,SAS Enterprise Miner,SQL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,,,,,Most of the time,Most of the time,,,Most of the time,,,,,,,,,,Simulation,,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,,,,,,,0,0,0,0,0,0,Enough to run the code / standard library,"Dirty data,Need to coordinate with IT,Privacy issues,The lack of a clear question to be answering or a clear direction to go in with the available data,Unavailability of/difficult access to data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,United States,32,Employed full-time,,,Yes,,Statistician,Fine,"Employed by college or university,Employed by a company that performs advanced analytics,Self-employed",Amazon Web services,Genetic & Evolutionary Algorithms,SAS,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,Google Search,Government website,University/Non-profit research group websites","Arxiv,College/University,Conferences,Kaggle,Official documentation,Personal Projects,Stack Overflow Q&A,Textbook,Trade book,YouTube Videos",Very useful,,Very useful,,Very useful,,Very useful,,,Very useful,,Very useful,,Very useful,Very useful,Very useful,,Very useful,"KDnuggets Blog,O'Reilly Data Newsletter,Statistical Modeling, Causal Inference, and Social Science Blog (Andrew Gelman)",,,,,,,,,,,,,,,,,,,Yes,Master's degree,,6 to 10 years,"Data Analyst,Predictive Modeler,Programmer,Researcher,Statistician,Other",University courses,13,0,12,75,0,0,"Computer Vision,Machine Translation,Natural Language Processing,Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series,Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Hidden Markov Models HMMs,Logistic Regression,Neural Networks - CNNs,Support Vector Machines (SVMs)",A bachelor's degree,Academic,"5,000 to 9,999 employees",Stayed the same,Don't know,I visited the company's Web site and found a job listing there,Very important,"Build and/or run the data infrastructure that your business uses for storing, analyzing, and operationalizing data",Traditional Workstation,"Image data,Relational data",Most of the time,100MB,"Bayesian Techniques,Decision Trees,Random Forests,Regression/Logistic Regression","IBM SPSS Statistics,Jupyter notebooks,Python,R,SAS Base,SQL,Other",,,,,,,,,,,,Most of the time,,,,,Sometimes,,,,,,,,,,,,,,Sometimes,,Most of the time,,,,,Sometimes,,,,Sometimes,,,,,,,Most of the time,,,"A/B Testing,Association Rules,CNNs,Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,kNN and Other Clustering,Logistic Regression,Naive Bayes,Neural Networks,PCA and Dimensionality Reduction,Prescriptive Modeling,Random Forests,Segmentation,SVMs,Time Series Analysis",Most of the time,Sometimes,,Sometimes,,Most of the time,Most of the time,Most of the time,Sometimes,,,,,Sometimes,,Most of the time,,Sometimes,,Sometimes,Most of the time,Most of the time,Most of the time,,,Most of the time,,Sometimes,,Most of the time,,,,40,40,10,5,5,0,Enough to refine and innovate on the algorithm,"Dirty data,Explaining data science to others,Lack of significant domain expert input,Limitations of tools,Maintaining responsible expectations about the potential impact of data science projects,Organization is small and cannot afford a data science team,Privacy issues,Team using multiple ad-hoc development environments such as Python/R/Java/etc.,The lack of a clear question to be answering or a clear direction to go in with the available data",,,,,Most of the time,Most of the time,,,,,Sometimes,,Rarely,Often,,Most of the time,Most of the time,,Most of the time,Sometimes,,,100% of projects,Entirely internal,Standalone Team,"Federal, state, and city datasets",Dirty data,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)","Email,Share Drive/SharePoint",,"Generic cloud file sharing software (Dropbox/Box/etc.),Generic non-cloud file sharing software (Email/Shared Server/etc.)",Never,86700,,Has stayed about the same (has not increased or decreased more than 5%),10 - Highly Satisfied,,,,,,,,,,,,,,,,,,
A different identity,Other,98,Retired,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Australia,35,Employed full-time,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NA,"Not employed, but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Master's degree,,1 to 2 years,Business Analyst,Self-taught,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,21,Employed part-time,,,Yes,,Software Developer/Software Engineer,Fine,Employed by college or university,TensorFlow,Deep learning,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Google Search,Government website,I collect my own data (e.g. web-scraping),University/Non-profit research group websites","College/University,Conferences,Friends network,Kaggle,Newsletters,Official documentation,Online courses,Personal Projects,Podcasts,Stack Overflow Q&A,Textbook,Trade book,Tutoring/mentoring,YouTube Videos",,,Somewhat useful,,Somewhat useful,Somewhat useful,Very useful,Somewhat useful,,Very useful,Somewhat useful,Very useful,Somewhat useful,Somewhat useful,Very useful,Very useful,Very useful,Very useful,"Becoming a Data Scientist Podcast,Emergent/Future Newsletter (Algorithmia),FastML Blog",,,,,,,,,,,,,,,,,,,Sort of (Explain more),Some college/university study without earning a bachelor's degree,Computer Science,3 to 5 years,Software Developer/Software Engineer,Self-taught,50,10,25,10,5,0,"Adversarial Learning,Computer Vision,Machine Translation,Natural Language Processing,Outlier detection (e.g. Fraud detection),Reinforcement learning,Supervised Machine Learning (Tabular Data),Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Evolutionary Approaches,Gradient Boosting,Logistic Regression,Neural Networks - CNNs,Neural Networks - RNNs,Support Vector Machines (SVMs),Other (please specify; separate by semi-colon)",A master's degree,Mix of fields,10 to 19 employees,Stayed the same,Don't know,"A friend, family member, or former colleague told me",Somewhat important,Other,"Basic laptop (Macbook),Gaming Laptop (Laptop + CUDA capable GPU),GPU accelerated Workstation,Laptop or Workstation and private datacenters,Other","Image data,Other",Most of the time,100GB,"Bayesian Techniques,Decision Trees,Ensemble Methods,Evolutionary Approaches,Gradient Boosted Machines,Neural Networks,Random Forests,Regression/Logistic Regression,RNNs,SVMs,Other","C/C++,Java,Jupyter notebooks,Python,R,Spark / MLlib,TensorFlow,Unix shell / awk,Other,Other,Other",,,,Sometimes,,,,,,,,,,,Rarely,,Often,,,,,,,,,,,,,,Most of the time,,Sometimes,,,,,,,,Rarely,,,,,Often,,Often,Often,Often,Rarely,"Association Rules,Bayesian Techniques,Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,Gradient Boosted Machines,Logistic Regression,Naive Bayes,Neural Networks,PCA and Dimensionality Reduction,Random Forests,RNNs,SVMs",,Sometimes,Often,,,Most of the time,Most of the time,Often,Most of the time,,,Often,,,,Most of the time,,Often,,Sometimes,Most of the time,,Sometimes,,Sometimes,,,Often,,,,,,5,50,20,10,10,5,Enough to explain the algorithm to someone non-technical,"Dirty data,Explaining data science to others,Lack of data science talent in the organization,Need to coordinate with IT,Team using multiple ad-hoc development environments such as Python/R/Java/etc.",,,,,Sometimes,Sometimes,,,Often,,,,,,Sometimes,,,,Sometimes,,,,51-75% of projects,More external than internal,Other,Cyverse public datastore;us gov open data,"For one of our four projects, the hyperspectral imagine data we work with HAS to go through a proprietary software that ONLY runs on Windows and does not allow us to process the images on TACC","Column-oriented relational (e.g. KDB/MariaDB),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Key-value store (e.g. Redis/Riak),Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift)","Commercial Data Platform,Share Drive/SharePoint,Other",Cyverse;TACC,"Generic cloud file sharing software (Dropbox/Box/etc.),Generic non-cloud file sharing software (Email/Shared Server/etc.),Git",Most of the time,36400,,I was not employed 3 years ago,7,,,,,,,,,,,,,,,,,,
Male,United States,26,Employed full-time,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,18,Employed part-time,,,Yes,,Other,Perfectly,Employed by a company that performs advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Some college/university study without earning a bachelor's degree,Computer Science,1 to 2 years,,Self-taught,50,10,30,0,10,0,"Computer Vision,Supervised Machine Learning (Tabular Data)",Neural Networks - CNNs,A bachelor's degree,Financial,"1,000 to 4,999 employees",Increased significantly,Don't know,"A friend, family member, or former colleague told me","N/A, I did not receive any formal education",Analyze and understand data to influence product or business decisions,,Relational data,Don't know,,Gradient Boosted Machines,Python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,United States,25,I prefer not to say,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,Australia,27,Employed full-time,,,Yes,,Data Analyst,Fine,Employed by a company that performs advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Master's degree,Other,1 to 2 years,"Data Analyst,Other",University courses,20,0,0,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,29,Employed full-time,,,Yes,,Engineer,Fine,Employed by a company that performs advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Doctoral degree,Physics,6 to 10 years,I haven't started working yet,"Online courses (coursera, udemy, edx, etc.)",5,80,5,5,5,0,"Computer Vision,Time Series","Decision Trees - Gradient Boosted Machines,Logistic Regression,Neural Networks - GANs",High school,Manufacturing,"10,000 or more employees",Increased slightly,More than 10 years,A career fair or on-campus recruiting event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Brazil,25,Employed full-time,,,No,Yes,Programmer,Fine,Employed by a company that doesn't perform advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Master's degree,Computer Science,1 to 2 years,Programmer,University courses,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,India,47,Employed full-time,,,No,Yes,Researcher,Fine,Employed by college or university,R,Time Series Analysis,R,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"College/University,Kaggle,Personal Projects,Textbook",,,Somewhat useful,,,,Very useful,,,,,Somewhat useful,,,Very useful,,,,"O'Reilly Data Newsletter,The Analytics Dispatch Newsletter",< 1 year,Nice to have,Necessary,Necessary,Nice to have,Nice to have,Necessary,Nice to have,Necessary,Nice to have,Nice to have,,,,,Laptop or Workstation and local IT supported servers,2 - 10 hours,Kaggle Competitions,No,Doctoral degree,Mathematics or statistics,3 to 5 years,"Predictive Modeler,Researcher",Self-taught,30,20,20,10,20,0,Time Series,Support Vector Machines (SVMs),A bachelor's degree,Academic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tech-specific job board,1-2,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important
Female,Other,28,Employed part-time,,,Yes,,Scientist/Researcher,,Employed by a company that performs advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,I did not complete any formal education past high school,,3 to 5 years,"Business Analyst,Data Analyst,Engineer,Researcher","Online courses (coursera, udemy, edx, etc.)",20,60,18,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
