Male,Other,54,"Not employed, but looking for work",,,,,,,,Python,Link Analysis,C/C++/C#,University/Non-profit research group websites,"Arxiv,Blogs,College/University,Company internal community,Kaggle,Newsletters,Personal Projects",Very useful,Somewhat useful,Somewhat useful,Very useful,,,Somewhat useful,Very useful,,,,Very useful,,,,,,,Data Machina Newsletter,5-10 years,Nice to have,Nice to have,Necessary,Nice to have,Nice to have,,Nice to have,,,Necessary,,,,,Basic laptop (Macbook),0 - 1 hour,Other,Sort of (Explain more),Doctoral degree,Other,More than 10 years,"Data Miner,DBA/Database Engineer,Researcher,Statistician",Work,20,0,50,30,0,0,"Time Series,Unsupervised Learning,Other (please specify; separate by semi-colon)","Bayesian Techniques,Evolutionary Approaches,Hidden Markov Models HMMs",A bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Searching general-purpose job board,6-10,,,,Somewhat important,,,,Very Important,Somewhat important,Somewhat important,,,,,,Somewhat important
Male,Japan,27,Employed part-time,,,Yes,,Scientist/Researcher,Fine,Employed by college or university,C/C++,Text Mining,R,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),I collect my own data (e.g. web-scraping)","Blogs,College/University,Stack Overflow Q&A,Textbook,YouTube Videos",,Somewhat useful,Somewhat useful,,,,,,,,,,,Somewhat useful,Somewhat useful,,,Somewhat useful,R Bloggers Blog Aggregator,,,,,,,,,,,,,,,,,,,Yes,Master's degree,Psychology,3 to 5 years,,Self-taught,60,5,10,25,0,0,Time Series,Bayesian Techniques,,Academic,I don't know,Stayed the same,1-2 years,"A friend, family member, or former colleague told me",Somewhat important,Analyze and understand data to influence product or business decisions,,Text data,Never,<1MB,,"Jupyter notebooks,Python,R,Stan",,,,,,,,,,,,,,,,,Sometimes,,,,,,,,,,,,,,Sometimes,,Most of the time,,,,,,,,,,Most of the time,,,,,,,,,Bayesian Techniques,,,Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,50,0,20,0,0,Enough to run the code / standard library,"Privacy issues,The lack of a clear question to be answering or a clear direction to go in with the available data",,,,,,,,,,,,,,,,,Often,,,Often,,,10-25% of projects,More internal than external,IT Department,,Estimation the effect of some cognitive function on daily negative affect with Bayesian hierarchical liner regression.,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)","Email,Share Drive/SharePoint",,"Generic cloud file sharing software (Dropbox/Box/etc.),Generic non-cloud file sharing software (Email/Shared Server/etc.)",Never,120,JPY,Has stayed about the same (has not increased or decreased more than 5%),3,,,,,,,,,,,,,,,,,,
Male,United States,22,Employed full-time,,,Yes,,Predictive Modeler,Fine,,Amazon Web services,Deep learning,C/C++/C#,I collect my own data (e.g. web-scraping),"Company internal community,Conferences,Kaggle,Personal Projects,Stack Overflow Q&A,Textbook",,,,Very useful,Very useful,,Very useful,,,,,Very useful,,Very useful,Very useful,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Bachelor's degree,Computer Science,Less than a year,Predictive Modeler,University courses,0,0,50,0,50,0,Supervised Machine Learning (Tabular Data),"Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression",A doctoral degree,Financial,"1,000 to 4,999 employees",Increased significantly,More than 10 years,I was contacted directly by someone at the company (e.g. internal recruiter),Somewhat important,Analyze and understand data to influence product or business decisions,Traditional Workstation,Relational data,Rarely,10GB,"Gradient Boosted Machines,Random Forests,SVMs","C/C++,Jupyter notebooks,Python",,,,Rarely,,,,,,,,,,,,,Most of the time,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,,,,,,,,,,,"Cross-Validation,Gradient Boosted Machines,Logistic Regression,Neural Networks,PCA and Dimensionality Reduction,Random Forests",,,,,,Most of the time,,,,,,Rarely,,,,Rarely,,,,Most of the time,Most of the time,,Most of the time,,,,,,,,,,,80,10,0,10,0,0,"Enough to code it again from scratch, albeit it may run slowly","Data Science results not used by business decision makers,Dirty data,Privacy issues,The lack of a clear question to be answering or a clear direction to go in with the available data,Unavailability of/difficult access to data",,Often,,,Most of the time,,,,,,,,,,,,Most of the time,,,Sometimes,Most of the time,,76-99% of projects,Approximately half internal and half external,Other,,,"Column-oriented relational (e.g. KDB/MariaDB),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",I don't typically share data,,,Rarely,200000,USD,I was not employed 3 years ago,10 - Highly Satisfied,,,,,,,,,,,,,,,,,,
Female,India,29,Employed full-time,,,Yes,,Software Developer/Software Engineer,Poorly,Employed by professional services/consulting firm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Master's degree,Electrical Engineering,1 to 2 years,"Engineer,Programmer,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",10,60,0,0,0,30,"Adversarial Learning,Natural Language Processing,Speech Recognition,Time Series","Bayesian Techniques,Markov Logic Networks",A bachelor's degree,Hospitality/Entertainment/Sports,"10,000 or more employees",Increased significantly,More than 10 years,I was contacted directly by someone at the company (e.g. internal recruiter),Very important,Other,"Laptop + Cloud service (AWS, Azure, GCE ...)",Relational data,Never,1GB,"Bayesian Techniques,Markov Logic Networks","R,SAS Base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,,,,,Most of the time,,,,,,,,,,,,,,"A/B Testing,Bayesian Techniques",Most of the time,,Most of the time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,Enough to run the code / standard library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,New Zealand,28,Employed full-time,,,Yes,,Data Analyst,Poorly,Employed by government,IBM Watson / Waton Analytics,Deep learning,R,"I collect my own data (e.g. web-scraping),University/Non-profit research group websites","Blogs,Kaggle,Online courses,Podcasts,Stack Overflow Q&A,Tutoring/mentoring,YouTube Videos",,Very useful,,,,,Somewhat useful,,,,Somewhat useful,,Somewhat useful,Very useful,,,Very useful,Somewhat useful,"Linear Digressions Podcast,Statistical Modeling, Causal Inference, and Social Science Blog (Andrew Gelman)",,,,,,,,,,,,,,,,,,,Yes,Bachelor's degree,Mathematics or statistics,3 to 5 years,"Researcher,Other",University courses,15,5,10,70,0,0,"Natural Language Processing,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning","Bayesian Techniques,Decision Trees - Random Forests,Logistic Regression,Support Vector Machines (SVMs)",A bachelor's degree,Government,100 to 499 employees,Decreased slightly,1-2 years,A general-purpose job board,Very important,Analyze and understand data to influence product or business decisions,"Basic laptop (Macbook),GPU accelerated Workstation,Workstation + Cloud service",Text data,Rarely,10MB,"Bayesian Techniques,Ensemble Methods,Random Forests,SVMs","Amazon Web services,Java,MATLAB/Octave,Python,R,SQL,Tableau,TensorFlow,Other,Other",,Most of the time,,,,,,,,,,,,,Rarely,,,,,,Rarely,,,,,,,,,,Sometimes,,Most of the time,,,,,,,,,Most of the time,,,Most of the time,Rarely,,,Most of the time,Rarely,,"Bayesian Techniques,Ensemble Methods,kNN and Other Clustering,Naive Bayes,Natural Language Processing,PCA and Dimensionality Reduction,Random Forests,SVMs,Text Analytics,Time Series Analysis",,,Often,,,,,,Often,,,,,Often,,,,Sometimes,Most of the time,,Sometimes,,Often,,,,,Most of the time,Most of the time,Often,,,,20,10,0,15,55,0,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Dirty data,Explaining data science to others,Inability to integrate findings into organization's decision-making process,Lack of data science talent in the organization,Lack of significant domain expert input,Maintaining responsible expectations about the potential impact of data science projects,Need to coordinate with IT,Organization is small and cannot afford a data science team,Privacy issues,Team using multiple ad-hoc development environments such as Python/R/Java/etc.,The lack of a clear question to be answering or a clear direction to go in with the available data,Unavailability of/difficult access to data",Often,Sometimes,,,Most of the time,Rarely,,Sometimes,Often,,Rarely,,,Sometimes,Sometimes,Often,Sometimes,,Sometimes,Sometimes,Sometimes,,76-99% of projects,Approximately half internal and half external,Standalone Team,Census,"Cleaning, matching ids, name changes etc.","Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Company Developed Platform,,"Generic cloud file sharing software (Dropbox/Box/etc.),Git",Sometimes,72000,NZD,Has stayed about the same (has not increased or decreased more than 5%),5,,,,,,,,,,,,,,,,,,
Male,People 's Republic of China,29,"Not employed, but looking for work",,,,,,,,MATLAB/Octave,Cluster Analysis,C/C++/C#,GitHub,"Arxiv,Conferences",Very useful,,,,Very useful,,,,,,,,,,,,,,"Becoming a Data Scientist Podcast,Talking Machines Podcast,The Data Skeptic Podcast",5-10 years,Necessary,Necessary,Necessary,Necessary,Nice to have,Nice to have,Unnecessary,Nice to have,Nice to have,Nice to have,,,,,Laptop or Workstation and local IT supported servers,11 - 39 hours,Experience from work in a company related to ML,No,Master's degree,Computer Science,6 to 10 years,"Computer Scientist,Data Analyst,Machine Learning Engineer",University courses,10,10,0,70,10,0,"Recommendation Engines,Supervised Machine Learning (Tabular Data),Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Gradient Boosting,Logistic Regression,Support Vector Machines (SVMs)",High school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Asking friends, family members, or former colleagues for leads",0,Very Important,Very Important,Very Important,Very Important,Somewhat important,Somewhat important,Very Important,Somewhat important,Somewhat important,Very Important,Somewhat important,Very Important,Somewhat important,Somewhat important,Somewhat important,Very Important
Male,India,26,Employed full-time,,,No,Yes,Software Developer/Software Engineer,Perfectly,Employed by a company that doesn't perform advanced analytics,TensorFlow,Cluster Analysis,Python,"GitHub,Google Search,University/Non-profit research group websites","Online courses,Stack Overflow Q&A,Textbook",,,,,,,,,,,Very useful,,,Somewhat useful,Very useful,,,,Siraj Raval YouTube Channel,< 1 year,Nice to have,Nice to have,Necessary,Unnecessary,Necessary,Necessary,Nice to have,Nice to have,Nice to have,Nice to have,,,,Udacity,"Laptop + Cloud service (AWS, Azure, GCE ...)",2 - 10 hours,Github Portfolio,No,Bachelor's degree,Engineering (non-computer focused),Less than a year,Software Developer/Software Engineer,"Online courses (coursera, udemy, edx, etc.)",30,70,0,0,0,0,Supervised Machine Learning (Tabular Data),"Logistic Regression,Neural Networks - CNNs,Neural Networks - RNNs",A bachelor's degree,Internet-based,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tech-specific job board,0,Very Important,Somewhat important,Very Important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Very Important,Very Important,Somewhat important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important
Male,India,45,Employed full-time,,,Yes,,Data Scientist,Fine,Self-employed,TensorFlow,Neural Nets,,GitHub,Podcasts,,,,,,,,,,,,,Somewhat useful,,,,,,Becoming a Data Scientist Podcast,,,,,,,,,,,,,,,,,,,,Master's degree,Physics,1 to 2 years,Software Developer/Software Engineer,Work,20,20,60,0,0,0,"Machine Translation,Natural Language Processing,Speech Recognition,Supervised Machine Learning (Tabular Data)","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Evolutionary Approaches,Gradient Boosting,Hidden Markov Models HMMs,Logistic Regression,Markov Logic Networks,Support Vector Machines (SVMs)",High school,Technology,100 to 499 employees,Increased significantly,3-5 years,"A friend, family member, or former colleague told me",Very important,Analyze and understand data to influence product or business decisions,"Laptop + Cloud service (AWS, Azure, GCE ...)","Text data,Relational data",Most of the time,1MB,"Bayesian Techniques,CNNs,Decision Trees,Ensemble Methods,Evolutionary Approaches,Markov Logic Networks","Amazon Web services,Cloudera,Java,Microsoft R Server (Formerly Revolution Analytics),Python,QlikView,R,Tableau,TensorFlow",,Most of the time,,,Sometimes,,,,,,,,,,Most of the time,,,,,,,,,Most of the time,,,,,,,Most of the time,Often,Most of the time,,,,,,,,,,,,Sometimes,Most of the time,,,,,,"Association Rules,Bayesian Techniques,Data Visualization,Naive Bayes,Natural Language Processing,Random Forests",,Often,Often,,,,Often,,,,,,,,,,,Often,Often,,,,Often,,,,,,,,,,,20,30,10,20,20,0,Enough to run the code / standard library,Lack of significant domain expert input,,,,,,,,,,,Sometimes,,,,,,,,,,,,10-25% of projects,More external than internal,IT Department,,,Document-oriented (e.g. MongoDB/Elasticsearch),"Commercial Data Platform,Email",,Generic cloud file sharing software (Dropbox/Box/etc.),Rarely,200000,INR,Has increased 20% or more,10 - Highly Satisfied,,,,,,,,,,,,,,,,,,
Male,United States,15,"Not employed, and not looking for work",No,"Yes, but data science is a small part of what I'm focused on learning",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,I did not complete any formal education past high school,,,I haven't started working yet,Other,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,People 's Republic of China,28,Employed full-time,,,Yes,,Machine Learning Engineer,Fine,Employed by a company that performs advanced analytics,C/C++,Text Mining,Python,"GitHub,I collect my own data (e.g. web-scraping)","Arxiv,Blogs,Conferences,Newsletters,Stack Overflow Q&A,YouTube Videos",Somewhat useful,Somewhat useful,,,Somewhat useful,,,Somewhat useful,,,,,,Very useful,,,,Somewhat useful,No Free Hunch Blog,,,,,,,,,,,,,,,,,,,Yes,Master's degree,Computer Science,3 to 5 years,"Data Analyst,Data Miner,Data Scientist,Programmer,Researcher",Self-taught,50,20,10,0,20,0,"Computer Vision,Natural Language Processing,Supervised Machine Learning (Tabular Data)","Logistic Regression,Neural Networks - CNNs,Neural Networks - RNNs",Primary/elementary school,Internet-based,"10,000 or more employees",Decreased slightly,6-10 years,I was contacted directly by someone at the company (e.g. internal recruiter),Important,Build and/or run a machine learning service that operationally improves your product or workflows,GPU accelerated Workstation,Text data,Most of the time,100GB,"CNNs,Neural Networks,Regression/Logistic Regression,RNNs","C/C++,Hadoop/Hive/Pig,Jupyter notebooks,MATLAB/Octave,Python,TensorFlow,Unix shell / awk",,,,Sometimes,,,,,Often,,,,,,,,Sometimes,,,,,,,,,,,,,,Often,,,,,,,,,,,,,,,Often,,Often,,,,"A/B Testing,CNNs,Cross-Validation,Data Visualization,Logistic Regression,Naive Bayes,Natural Language Processing,Neural Networks,PCA and Dimensionality Reduction,Random Forests,Recommender Systems,RNNs,Segmentation",Sometimes,,,Sometimes,,Often,Sometimes,,,,,,,,,Sometimes,,Sometimes,Often,Often,Often,,Sometimes,Sometimes,Often,Often,,,,,,,,30,30,10,10,20,0,Enough to explain the algorithm to someone non-technical,"Data Science results not used by business decision makers,Lack of data science talent in the organization,Lack of significant domain expert input,The lack of a clear question to be answering or a clear direction to go in with the available data",,Sometimes,,,,,,,Sometimes,,Often,,,,,,,,,Sometimes,,,Less than 10% of projects,Approximately half internal and half external,Standalone Team,Imagenet,how to get well-labeled data,"Document-oriented (e.g. MongoDB/Elasticsearch),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Key-value store (e.g. Redis/Riak),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Company Developed Platform,,Git,Rarely,"400,000",CNY,Has increased 20% or more,6,,,,,,,,,,,,,,,,,,
Male,India,21,Employed full-time,,,Yes,,Engineer,Fine,Employed by professional services/consulting firm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Computer Science,1 to 2 years,I haven't started working yet,University courses,10,NA,20,40,0,30,Other (please specify; separate by semi-colon),Other (please specify; separate by semi-colon),"Some college/university study, no bachelor's degree",Financial,100 to 499 employees,Increased significantly,6-10 years,A career fair or on-campus recruiting event,Very important,Other,"Laptop or Workstation and private datacenters,Other",Text data,Sometimes,100MB,"Decision Trees,Other",R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,22,Employed full-time,,,Yes,,Software Developer/Software Engineer,Fine,Employed by a company that doesn't perform advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Bachelor's degree,Computer Science,3 to 5 years,"Engineer,Researcher",Self-taught,80,0,15,0,5,0,"Computer Vision,Supervised Machine Learning (Tabular Data),Time Series","Bayesian Techniques,Ensemble Methods,Neural Networks - CNNs,Neural Networks - RNNs,Support Vector Machines (SVMs)",A master's degree,Technology,"10,000 or more employees",Increased slightly,Don't know,"A friend, family member, or former colleague told me",Somewhat important,Other,Traditional Workstation,"Image data,Video data,Text data",Never,100GB,"CNNs,Neural Networks,RNNs,SVMs","C/C++,Jupyter notebooks,Python,TensorFlow,Unix shell / awk",,,,Often,,,,,,,,,,,,,Often,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,,,,,Sometimes,,Often,,,,"CNNs,Cross-Validation,kNN and Other Clustering,Natural Language Processing,Neural Networks,SVMs,Text Analytics",,,,Often,,Most of the time,,,,,,,,Sometimes,,,,,Rarely,Most of the time,,,,,,,,Sometimes,Sometimes,,,,,5,10,0,5,0,80,"Enough to code it again from scratch, albeit it may run slowly","Company politics / Lack of management/financial support for a data science team,Explaining data science to others,Lack of data science talent in the organization,Maintaining responsible expectations about the potential impact of data science projects,Need to coordinate with IT",Sometimes,,,,,Sometimes,,,Often,,,,,Most of the time,Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,People 's Republic of China,27,Employed full-time,,,No,Yes,Predictive Modeler,Fine,Employed by professional services/consulting firm,Python,Regression,Python,I collect my own data (e.g. web-scraping),YouTube Videos,,,,,,,,,,,,,,,,,,Somewhat useful,"Becoming a Data Scientist Podcast,Data Elixir Newsletter,No Free Hunch Blog",< 1 year,,,,,Necessary,,Necessary,Necessary,,,,,,,Basic laptop (Macbook),0 - 1 hour,Experience from work in a company related to ML,No,Bachelor's degree,Electrical Engineering,Less than a year,Business Analyst,"Online courses (coursera, udemy, edx, etc.)",20,50,10,1,0,19,Supervised Machine Learning (Tabular Data),Logistic Regression,A bachelor's degree,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Career fair or on-campus recruiting event,1-2,Very Important,Somewhat important,Somewhat important,Not important,Very Important,Very Important,Very Important,Very Important,Somewhat important,Very Important,Somewhat important,Somewhat important,Somewhat important,Very Important,Very Important,Very Important
Male,Australia,55,"Independent contractor, freelancer, or self-employed",,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,31,Employed full-time,,,Yes,,Operations Research Practitioner,Fine,Employed by a company that doesn't perform advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Doctoral degree,Engineering (non-computer focused),3 to 5 years,Researcher,University courses,5,0,15,80,0,0,"Supervised Machine Learning (Tabular Data),Survival Analysis,Unsupervised Learning","Decision Trees - Random Forests,Support Vector Machines (SVMs)",A bachelor's degree,Other,"10,000 or more employees",Stayed the same,Don't know,I was contacted directly by someone at the company (e.g. internal recruiter),Important,Analyze and understand data to influence product or business decisions,Traditional Workstation,Relational data,Sometimes,100MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,35,"Not employed, but looking for work",,,,,,,,TensorFlow,Neural Nets,Java,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Google Search,Government website,I collect my own data (e.g. web-scraping),University/Non-profit research group websites","Blogs,College/University,Kaggle,Personal Projects,Stack Overflow Q&A,Textbook,Tutoring/mentoring,YouTube Videos,Other",,Somewhat useful,Somewhat useful,,,,Somewhat useful,,,,,Very useful,,Very useful,Somewhat useful,,Very useful,Somewhat useful,"Data Stories Podcast,KDnuggets Blog,The Data Skeptic Podcast",1-2 years,Nice to have,Nice to have,Nice to have,Unnecessary,Necessary,Nice to have,Necessary,Nice to have,Nice to have,Nice to have,,,,,"Basic laptop (Macbook),Traditional Workstation",11 - 39 hours,Github Portfolio,Yes,Doctoral degree,Engineering (non-computer focused),1 to 2 years,"Engineer,Researcher",Self-taught,20,30,0,0,10,40,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Logistic Regression,Neural Networks - RNNs",A doctoral degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tech-specific job board,3-5,Very Important,Very Important,Very Important,Somewhat important,Somewhat important,Somewhat important,Not important,Not important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not important,Not important,Somewhat important,Somewhat important
Male,Japan,28,Employed full-time,,,Yes,,Software Developer/Software Engineer,Poorly,Employed by company that makes advanced analytic software,TensorFlow,Deep learning,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),I collect my own data (e.g. web-scraping)","Blogs,Friends network,Kaggle,Non-Kaggle online communities,Online courses,Personal Projects,Stack Overflow Q&A",,Very useful,,,,Very useful,Very useful,,Very useful,,Very useful,Somewhat useful,,Very useful,,,,,Other (Separate different answers with semicolon),,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Computer Science,1 to 2 years,Software Developer/Software Engineer,Self-taught,50,30,10,5,5,0,Supervised Machine Learning (Tabular Data),Logistic Regression,A master's degree,CRM/Marketing,10 to 19 employees,Stayed the same,3-5 years,"A friend, family member, or former colleague told me",Not very important,Analyze and understand data to influence product or business decisions,Laptop or Workstation and local IT supported servers,Relational data,Sometimes,100MB,"Random Forests,Regression/Logistic Regression","Cloudera,Hadoop/Hive/Pig,Jupyter notebooks,Python,SQL,Unix shell / awk",,,,,Most of the time,,,,Most of the time,,,,,,,,Most of the time,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,Most of the time,,,,,,Often,,,,"A/B Testing,Association Rules,Cross-Validation,Data Visualization,Logistic Regression,Random Forests,Recommender Systems,Segmentation",Often,Often,,,,Most of the time,Most of the time,,,,,,,,,Most of the time,,,,,,,Often,Often,,Often,,,,,,,,30,20,10,20,20,0,Enough to run the code / standard library,"Dirty data,Explaining data science to others,Lack of data science talent in the organization,Lack of significant domain expert input,Organization is small and cannot afford a data science team,Privacy issues,Scaling data science solution up to full database,Team using multiple ad-hoc development environments such as Python/R/Java/etc.,Unavailability of/difficult access to data",,,,,Often,Sometimes,,,Most of the time,,Sometimes,,,,,Most of the time,Often,Sometimes,Often,,Most of the time,,51-75% of projects,Entirely internal,Other,,,"Column-oriented relational (e.g. KDB/MariaDB),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Commercial Data Platform,,Git,Rarely,5500000,JPY,Has increased between 6% and 19%,3,,,,,,,,,,,,,,,,,,
Male,United States,52,Employed full-time,,,Yes,,Data Analyst,Fine,Employed by professional services/consulting firm,RapidMiner (free version),Deep learning,R,University/Non-profit research group websites,"Blogs,College/University,Kaggle,Online courses,Personal Projects,Stack Overflow Q&A,Textbook,Tutoring/mentoring,YouTube Videos",,Somewhat useful,Very useful,,,,Very useful,,,,Very useful,Somewhat useful,,Somewhat useful,Very useful,,Very useful,Somewhat useful,"Becoming a Data Scientist Podcast,KDnuggets Blog,R Bloggers Blog Aggregator",,,,,,,,,,,,,,,,,,,Yes,Bachelor's degree,"Information technology, networking, or system administration",More than 10 years,"Business Analyst,Engineer,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",20,30,10,30,10,0,"Recommendation Engines,Supervised Machine Learning (Tabular Data),Unsupervised Learning","Decision Trees - Random Forests,Gradient Boosting,Logistic Regression",A bachelor's degree,Retail,"1,000 to 4,999 employees",Increased slightly,6-10 years,An external recruiter or headhunter,Very important,"Build and/or run the data infrastructure that your business uses for storing, analyzing, and operationalizing data",Workstation + Cloud service,Relational data,Most of the time,1GB,Regression/Logistic Regression,"Amazon Machine Learning,Amazon Web services,Hadoop/Hive/Pig,Jupyter notebooks,KNIME (free version),Microsoft Azure Machine Learning,Microsoft Excel Data Mining,Microsoft R Server (Formerly Revolution Analytics),Microsoft SQL Server Data Mining,R,Spark / MLlib,SQL,Tableau,TensorFlow,Other",Sometimes,Sometimes,,,,,,,Often,,,,,,,,Often,,Often,,,Often,Often,Often,Most of the time,,,,,,,,Most of the time,,,,,,,,Sometimes,Most of the time,,,Most of the time,Sometimes,,,,Most of the time,,"Data Visualization,Decision Trees,Logistic Regression,Recommender Systems",,,,,,,Most of the time,Sometimes,,,,,,,,Sometimes,,,,,,,,Often,,,,,,,,,,40,10,15,20,15,0,"Enough to code it again from scratch, albeit it may run slowly","Data Science results not used by business decision makers,Lack of data science talent in the organization,Limitations in the state of the art in machine learning,Maintaining responsible expectations about the potential impact of data science projects,Scaling data science solution up to full database,The lack of a clear question to be answering or a clear direction to go in with the available data",,Sometimes,,,,,,,Sometimes,,,Often,,Rarely,,,,Often,,Sometimes,,,51-75% of projects,Approximately half internal and half external,IT Department,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Commercial Data Platform,Share Drive/SharePoint",,"Generic cloud file sharing software (Dropbox/Box/etc.),Git,Subversion",Sometimes,,,Has stayed about the same (has not increased or decreased more than 5%),7,,,,,,,,,,,,,,,,,,
